formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
InBr,2ClIn-2,InCl,pmmn,46,Pmmn,Rectangular (op),3.858875248981748,0.03587694588782098,Yes,Cl→Br,0.555,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,InBr,pmmn,pmmn,True,True,known_material,6BrIn-1;8BrIn-1;2BrIn-4;2BrIn-3;2BrIn-2;2BrIn-1;4BrIn-3;4BrIn-1;4BrIn-2;3BrIn-2;3BrIn-3;3BrIn-1,p31m;cm2e;p4/nmm;p-3m1;pmmn;pmma;pmm2;pbma;p2/m11;cm2m,2BrIn-2,3.6508722632686443,2.9490545320429487,0.049810854301148844,Yes,521,3.1706366539001465,False,2-4
P2O3,2Sb2O3-5,Sb2O3,p-4,50,P-4,Square (tp),4.62436132985141,0.05345960899345954,Yes,Sb→P,0.715,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,P2O3,p-4,p-4,True,True,known_material,4P2O3-1;2P2O3-4;2P2O3-1;2P2O3-2;2P2O3-3,p-1;p-4;p2_111;pb11;p11a,2P2O3-4,5.612790919903382,4.2344273227689655,0.07566880798973266,Yes,522,6.001841068267822,True,6-8
HfNiCl6,1HfNiF6-1,HfNiF6,p312,67,P312,Hexagonal (hp),6.181179018284299,0.023551528585250114,Yes,F→Cl,0.725,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,HfNiCl6,p312,p312,True,True,known_material,1HfNiCl6-1,p312,1HfNiCl6-1,4.52340806097839,1.6199435542294238,0.0,Yes,533,0.8107122778892517,False,0-2
ZrNiF6,1HfNiF6-1,HfNiF6,p312,67,P312,Hexagonal (hp),6.181179018284299,0.023551528585250114,Yes,Hf→Zr,0.81,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,ZrNiF6,p312,p312,True,True,known_material,1NiZrF6-2;1NiZrF6-1,c211;p312,1NiZrF6-1,6.163583641822975,1.9003199957275085,0.03290631970668478,Yes,534,6.10812520980835,True,6-8
HfNiF6,1HfNiCl6-1,HfNiCl6,p312,67,P312,Hexagonal (hp),4.52340806097839,0.0,Yes,Cl→F,0.825,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,HfNiF6,p312,p312,True,True,known_material,1HfNiF6-1,p312,1HfNiF6-1,6.181179018284299,1.9097975249032775,0.023551528585250114,Yes,536,7.555655479431152,True,6-8
ZrNiCl6,1HfNiCl6-1,HfNiCl6,p312,67,P312,Hexagonal (hp),4.52340806097839,0.0,Yes,Hf→Zr,0.805,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,ZrNiCl6,p312,p312,True,True,known_material,1NiZrCl6-1,p312,1NiZrCl6-1,4.48357353882267,1.5981225708548292,0.003446142335152169,Yes,537,4.411445617675781,True,4-6
HfFeCl6,1FeZrCl6-1,ZrFeCl6,p312,67,P312,Hexagonal (hp),3.5451877504854004,0.10754268833265024,Yes,Zr→Hf,0.81,1.33,1.3,0.030000000000000027,2.06,2.08,0.020000000000000018,0.009708737864077678,low,False,HfFeCl6,p312,p312,True,True,known_material,1FeHfCl6-1,p312,1FeHfCl6-1,3.809583177190193,1.0918547153536942,0.1025089248917943,No,539,3.8703393936157227,True,2-4
HfFeF6,1FeHfCl6-1,HfFeCl6,p312,67,P312,Hexagonal (hp),3.809583177190193,0.1025089248917943,No,Cl→F,0.865,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,HfFeF6,p312,p312,True,True,known_material,1FeHfF6-1,p312,1FeHfF6-1,4.9510316320674965,1.221081851745804,0.2219747692428511,Yes,545,5.393737316131592,True,4-6
ZrFeCl6,1FeHfCl6-1,HfFeCl6,p312,67,P312,Hexagonal (hp),3.809583177190193,0.1025089248917943,No,Hf→Zr,0.9,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,ZrFeCl6,p312,p312,True,True,known_material,1FeZrCl6-1,p312,1FeZrCl6-1,3.5451877504854004,1.0483407494451678,0.10754268833265024,Yes,546,3.456118106842041,True,2-4
ZrPdF6,1HfPdF6-1,HfPdF6,p312,67,P312,Hexagonal (hp),3.9589511625823297,0.07484476581182964,Yes,Hf→Zr,0.845,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,ZrPdF6,p312,p312,True,True,known_material,1PdZrF6-1;1PdZrF6-2,c211;p312,1PdZrF6-2,3.951904482959593,1.375473926452628,0.08462649539880429,Yes,547,3.9945669174194336,True,2-4
HfPdF6,1PdZrF6-2,ZrPdF6,p312,67,P312,Hexagonal (hp),3.951904482959593,0.08462649539880429,Yes,Zr→Hf,0.74,1.33,1.3,0.030000000000000027,2.06,2.08,0.020000000000000018,0.009708737864077678,low,False,HfPdF6,p312,p312,True,True,known_material,1HfPdF6-2;1HfPdF6-1,c211;p312,1HfPdF6-1,3.9589511625823297,1.3796909082777171,0.07484476581182964,Yes,549,3.922374725341797,True,2-4
ZrPdCl6,1PdZrF6-2,ZrPdF6,p312,67,P312,Hexagonal (hp),3.951904482959593,0.08462649539880429,Yes,F→Cl,0.505,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,ZrPdCl6,p312,p312,True,True,known_material,1PdZrCl6-1,p312,1PdZrCl6-1,2.4336528608575274,0.7899492210760073,0.05908003961118258,Yes,550,2.34169864654541,False,2-4
SnAsO3F,2FPSnO3-1,SnPO3F,p11a,5,Pc,Oblique (mp),5.047520415385245,5.921189464667501e-16,Yes,P→As,0.585,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,SnAsO3F,p11a,p11a,True,True,known_material,2AsFSnO3-1,p11a,2AsFSnO3-1,,,0.17474108353346848,Unknown,552,3.8535866737365723,True,2-4
SnPClO3,2FPSnO3-1,SnPO3F,p11a,5,Pc,Oblique (mp),5.047520415385245,5.921189464667501e-16,Yes,F→Cl,0.545,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,SnPClO3,p11a,p11a,True,True,known_material,2ClPSnO3-1,p11a,2ClPSnO3-1,5.166210715542963,4.08188617918623,0.0,Yes,553,3.2033133506774902,False,2-4
GeAsClO3,2ClGePO3-1,GePClO3,p11a,5,Pc,Oblique (mp),5.831420452682101,0.0,Yes,P→As,0.545,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,GeAsClO3,p11a,p11a,True,True,known_material,2AsClGeO3-1,p11a,2AsClGeO3-1,,,0.2255545024241378,Unknown,558,4.762972831726074,True,4-6
GeSbClO3,2ClGePO3-1,GePClO3,p11a,5,Pc,Oblique (mp),5.831420452682101,0.0,Yes,P→Sb,0.5,2.19,2.05,0.14000000000000012,0.98,1.33,0.3500000000000001,0.35714285714285726,high,True,GeSbClO3,p11a,p11a,True,True,known_material,2ClGeSbO3-1,p11a,2ClGeSbO3-1,,,0.3016333594943825,Unknown,559,5.241249084472656,True,4-6
GePO3F,2ClGePO3-1,GePClO3,p11a,5,Pc,Oblique (mp),5.831420452682101,0.0,Yes,Cl→F,0.6,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,GePO3F,p11a,p11a,True,True,known_material,2FGePO3-1,p11a,2FGePO3-1,5.82680167459753,4.633526701915798,0.0,Yes,560,5.272745132446289,True,4-6
NaHCO3,2CHKO3-1,KHCO3,p2_111,9,P2_1,Rectangular (op),6.2155469319672925,0.0,Yes,K→Na,0.91,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaHCO3,p2_111,p2_111,True,True,known_material,2CHNaO3-1,p2_111,2CHNaO3-1,6.301388084470219,4.538559668425632,0.0,Yes,564,6.628261566162109,True,6-8
RbHCO3,2CHKO3-1,KHCO3,p2_111,9,P2_1,Rectangular (op),6.2155469319672925,0.0,Yes,K→Rb,0.915,0.82,0.82,0.0,2.43,2.65,0.21999999999999975,0.0905349794238682,low,False,RbHCO3,p2_111,p2_111,True,True,known_material,2CHRbO3-1,p2_111,2CHRbO3-1,6.135748248100355,4.385342699681946,2.9605947323337506e-16,Yes,565,5.168746471405029,True,4-6
CsHCO3,2CHKO3-1,KHCO3,p2_111,9,P2_1,Rectangular (op),6.2155469319672925,0.0,Yes,K→Cs,0.915,0.82,0.79,0.029999999999999916,2.43,2.98,0.5499999999999998,0.2263374485596707,medium,True,CsHCO3,p2_111,p2_111,True,True,known_material,2CCsHO3-1,p2_111,2CCsHO3-1,6.0467067805000605,4.32366867431272,5.921189464667501e-16,Yes,566,4.713653564453125,True,4-6
GeAsO3F,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,P→As,0.615,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,GeAsO3F,p11a,p11a,True,True,known_material,2AsFGeO3-1,p11a,2AsFGeO3-1,,,0.2179785083201254,Unknown,570,4.83479642868042,True,4-6
GeSbO3F,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,P→Sb,0.54,2.19,2.05,0.14000000000000012,0.98,1.33,0.3500000000000001,0.35714285714285726,high,True,GeSbO3F,p11a,p11a,True,True,known_material,2FGeSbO3-1,p11a,2FGeSbO3-1,,,0.28912142250210593,Unknown,571,4.148207187652588,True,4-6
GePClO3,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,F→Cl,0.565,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,GePClO3,p11a,p11a,True,True,known_material,2ClGePO3-1,p11a,2ClGePO3-1,5.831420452682101,4.598825756325285,0.0,Yes,572,0.899823009967804,False,0-2
PPbClO3,2AsClPbO3-1,AsPbClO3,p11a,5,Pc,Oblique (mp),4.402221201144265,0.06727500089007303,Yes,As→P,0.53,2.18,2.19,0.009999999999999787,1.14,0.98,0.15999999999999992,0.1403508771929824,low,False,PPbClO3,p11a,p11a,True,True,known_material,2ClPPbO3-1,p11a,2ClPPbO3-1,5.175083679260314,3.727366385946329,0.03323333489390231,Yes,574,4.089987277984619,True,4-6
PPbO3F,2AsFPbO3-1,AsPbO3F,p11a,5,Pc,Oblique (mp),4.677023815794093,0.05883618356354662,Yes,As→P,0.52,2.18,2.19,0.009999999999999787,1.14,0.98,0.15999999999999992,0.1403508771929824,low,False,PPbO3F,p11a,p11a,True,True,known_material,2FPPbO3-1,p11a,2FPPbO3-1,5.1239244159641215,3.728331588105496,0.0,Yes,576,4.155178546905518,True,4-6
SnPO3F,2ClPSnO3-1,SnPClO3,p11a,5,Pc,Oblique (mp),5.166210715542963,0.0,Yes,Cl→F,0.585,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,SnPO3F,p11a,p11a,True,True,known_material,2FPSnO3-1,p11a,2FPSnO3-1,5.047520415385245,3.985019446551221,5.921189464667501e-16,Yes,590,4.684844970703125,True,4-6
KHCO3,2CHNaO3-1,NaHCO3,p2_111,9,P2_1,Rectangular (op),6.301388084470219,0.0,Yes,Na→K,0.91,0.93,0.82,0.1100000000000001,1.9,2.43,0.5300000000000002,0.2789473684210528,medium,True,KHCO3,p2_111,p2_111,True,True,known_material,2CHKO3-1,p2_111,2CHKO3-1,6.2155469319672925,4.463159928806036,0.0,Yes,591,4.14587926864624,True,4-6
AsPbO3F,2FPPbO3-1,PPbO3F,p11a,5,Pc,Oblique (mp),5.1239244159641215,0.0,Yes,P→As,0.51,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,AsPbO3F,p11a,p11a,True,True,known_material,2AsFPbO3-1,p11a,2AsFPbO3-1,4.677023815794093,3.3340263016133855,0.05883618356354662,Yes,594,4.747091770172119,True,4-6
AsHPbO3,2HPPbO3-1,PHPbO3,p11a,5,Pc,Oblique (mp),5.2854384529445895,0.013982236646247278,Yes,P→As,0.645,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,AsHPbO3,p11a,p11a,True,True,known_material,2AsHPbO3-1,p11a,2AsHPbO3-1,,,0.21798325990799525,Unknown,595,4.512138843536377,True,4-6
SbHPbO3,2HPPbO3-1,PHPbO3,p11a,5,Pc,Oblique (mp),5.2854384529445895,0.013982236646247278,Yes,P→Sb,0.755,2.19,2.05,0.14000000000000012,0.98,1.33,0.3500000000000001,0.35714285714285726,high,True,SbHPbO3,p11a,p11a,True,True,known_material,2HPbSbO3-1,p11a,2HPbSbO3-1,,,0.31122323830495685,Unknown,596,5.453932285308838,True,4-6
GeAsHO3,2GeHPO3-1,GePHO3,p11a,5,Pc,Oblique (mp),6.084393950689768,0.0,Yes,P→As,0.76,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,GeAsHO3,p11a,p11a,True,True,known_material,2AsGeHO3-1,p11a,2AsGeHO3-1,,,0.3218792982103513,Unknown,600,5.520087242126465,True,4-6
GeSbHO3,2GeHPO3-1,GePHO3,p11a,5,Pc,Oblique (mp),6.084393950689768,0.0,Yes,P→Sb,0.76,2.19,2.05,0.14000000000000012,0.98,1.33,0.3500000000000001,0.35714285714285726,high,True,GeSbHO3,p11a,p11a,True,True,known_material,2GeHSbO3-1,p11a,2GeHSbO3-1,,,0.39361937488080095,Unknown,601,5.664424896240234,True,4-6
SnAsHO3,2HPSnO3-1,SnPHO3,p11a,5,Pc,Oblique (mp),5.33722552589434,0.0,Yes,P→As,0.75,2.19,2.18,0.009999999999999787,0.98,1.14,0.15999999999999992,0.1632653061224489,medium,True,SnAsHO3,p11a,p11a,True,True,known_material,2AsHSnO3-1,p11a,2AsHSnO3-1,,,0.29500145239684183,Unknown,607,4.476137638092041,True,4-6
SnSbHO3,2HPSnO3-1,SnPHO3,p11a,5,Pc,Oblique (mp),5.33722552589434,0.0,Yes,P→Sb,0.785,2.19,2.05,0.14000000000000012,0.98,1.33,0.3500000000000001,0.35714285714285726,high,True,SnSbHO3,p11a,p11a,True,True,known_material,2HSbSnO3-1,p11a,2HSbSnO3-1,,,0.3798040713778293,Unknown,608,5.84145450592041,True,4-6
Hf(MoO4)2,1ZrMo2O8-1,Zr(MoO4)2,p-3m1,72,P-3m1,Hexagonal (hp),5.053658305514012,0.010557174425306732,Yes,Zr→Hf,0.78,1.33,1.3,0.030000000000000027,2.06,2.08,0.020000000000000018,0.009708737864077678,low,False,Hf(MoO4)2,p-3m1,p-3m1,True,True,known_material,1HfMo2O8-1,p-3m1,1HfMo2O8-1,5.133859705299372,3.3107774098316867,0.0,Yes,615,4.9590911865234375,True,4-6
Hf(WO4)2,1ZrW2O8-1,Zr(WO4)2,p-3m1,72,P-3m1,Hexagonal (hp),5.321061306270534,0.023851201757125618,Yes,Zr→Hf,0.715,1.33,1.3,0.030000000000000027,2.06,2.08,0.020000000000000018,0.009708737864077678,low,False,Hf(WO4)2,p-3m1,p-3m1,True,True,known_material,1HfW2O8-1,p-3m1,1HfW2O8-1,5.420085263094771,3.6353707549177834,0.01815946170486688,Yes,626,5.506296634674072,True,4-6
Zr(MoO4)2,1HfMo2O8-1,Hf(MoO4)2,p-3m1,72,P-3m1,Hexagonal (hp),5.133859705299372,0.0,Yes,Hf→Zr,0.8,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,Zr(MoO4)2,p-3m1,p-3m1,True,True,known_material,1ZrMo2O8-1,p-3m1,1ZrMo2O8-1,5.053658305514012,3.205209813605472,0.010557174425306732,Yes,628,5.059881687164307,True,4-6
Zr(WO4)2,1HfW2O8-1,Hf(WO4)2,p-3m1,72,P-3m1,Hexagonal (hp),5.420085263094771,0.01815946170486688,Yes,Hf→Zr,0.78,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,Zr(WO4)2,p-3m1,p-3m1,True,True,known_material,1ZrW2O8-1,p-3m1,1ZrW2O8-1,5.321061306270534,3.4859994351622325,0.023851201757125618,Yes,629,5.29823637008667,True,4-6
AlBr3,2GaBr3-1,GaBr3,p-31m,71,P-31m,Hexagonal (hp),3.64126290963298,0.06596926633476174,Yes,Ga→Al,0.79,1.81,1.61,0.19999999999999996,1.36,1.18,0.18000000000000016,0.1323529411764707,low,False,AlBr3,p-31m,p-31m,True,True,known_material,2AlBr3-1;2AlBr3-3;2AlBr3-2,p-31m;p-62m;p2_12_12,2AlBr3-1,5.0673323273882875,3.896776653223594,0.009981767931253938,Yes,630,5.389450550079346,True,4-6
GaF3,2GaBr3-1,GaBr3,p-31m,71,P-31m,Hexagonal (hp),3.64126290963298,0.06596926633476174,Yes,Br→F,0.675,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,GaF3,p-31m,p-31m,True,True,known_material,2GaF3-1;2GaF3-3;2GaF3-2,p-31m;p6/mmm;pmmm,2GaF3-1,8.149127636641484,5.826649820209332,0.0,Yes,631,8.81480884552002,True,8-10
ZrO3,2TiO3-1,TiO3,pmmn,46,Pmmn,Rectangular (op),4.995017646673862,0.14404796743299908,Yes,Ti→Zr,0.765,1.54,1.33,0.20999999999999996,1.76,2.06,0.30000000000000004,0.17045454545454547,medium,True,ZrO3,pmmn,pmmn,True,True,known_material,2ZrO3-1,pmmn,2ZrO3-1,5.759643369732689,3.5863286119644755,0.15458667930732162,Yes,632,5.192030906677246,True,4-6
HfO3,2TiO3-1,TiO3,pmmn,46,Pmmn,Rectangular (op),4.995017646673862,0.14404796743299908,Yes,Ti→Hf,0.71,1.54,1.3,0.24,1.76,2.08,0.32000000000000006,0.18181818181818185,medium,True,HfO3,pmmn,pmmn,True,True,known_material,2HfO3-1,pmmn,2HfO3-1,5.74718813882467,3.470314449142186,0.1766641645379079,Yes,633,4.7414870262146,True,4-6
YCl3,2ScCl3-3,ScCl3,p6/mmm,80,P6/mmm,Hexagonal (hp),5.305092518405447,0.07179340368419362,No,Sc→Y,0.965,1.36,1.22,0.14000000000000012,1.84,2.12,0.28,0.15217391304347827,medium,True,YCl3,p6/mmm,p6/mmm,True,True,known_material,1YCl3-1;2YCl3-1;2YCl3-3;2YCl3-2;2YCl3-4;3YCl3-1,pmmm;p-31m;p6/mmm;pmmn;pb2_1m;cmm2,2YCl3-3,6.01392646570449,4.419928920572193,0.0424639318186264,No,634,5.00059175491333,True,4-6
ScF3,2ScCl3-3,ScCl3,p6/mmm,80,P6/mmm,Hexagonal (hp),5.305092518405447,0.07179340368419362,No,Cl→F,0.6,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,ScF3,p6/mmm,p6/mmm,True,True,known_material,2ScF3-1;2ScF3-2,p-31m;p6/mmm,2ScF3-2,,,0.12982524734352285,Unknown,635,9.353460311889648,True,8-10
CrF3,2CrCl3-1,CrCl3,p-31m,71,P-31m,Hexagonal (hp),4.0470361313119145,0.0,Yes,Cl→F,0.66,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CrF3,p-31m,p-31m,True,True,known_material,1CrF3-1;2CrF3-3;2CrF3-2;2CrF3-1,pmmm;p6/mmm;p-31m,2CrF3-2,5.130388508247844,2.022764132797049,0.032350153195983555,Yes,637,5.149763584136963,True,4-6
CrBr3,2CrCl3-1,CrCl3,p-31m,71,P-31m,Hexagonal (hp),4.0470361313119145,0.0,Yes,Cl→Br,0.635,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CrBr3,p-31m,p-31m,True,True,known_material,2CrBr3-1;2CrBr3-2,p-31m;p-62m,2CrBr3-1,3.4305610727440685,1.5095584261634603,0.0,Yes,638,3.331113815307617,False,2-4
YF3,2YI3-1,YI3,p-31m,71,P-31m,Hexagonal (hp),3.888589359408962,0.0008254916978196469,Yes,I→F,0.75,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,YF3,p-31m,p-31m,True,True,known_material,2YF3-1;2YF3-2,p-31m;p6/mmm,2YF3-1,9.894449577438952,7.72766527046932,0.0,Yes,639,9.882898330688477,True,8-10
YBr3,2YI3-1,YI3,p-31m,71,P-31m,Hexagonal (hp),3.888589359408962,0.0008254916978196469,Yes,I→Br,0.88,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,YBr3,p-31m,p-31m,True,True,known_material,2YBr3-3;2YBr3-1;2YBr3-4;2YBr3-2;2YBr3-5,p6/mmm;p-31m;pmmn;pmmm;pb2_1m,2YBr3-1,5.477992205514946,4.086510250660241,4.440892098500626e-16,Yes,640,5.934423446655273,True,4-6
TiO3,2ZrO3-1,ZrO3,pmmn,46,Pmmn,Rectangular (op),5.759643369732689,0.15458667930732162,Yes,Zr→Ti,0.655,1.33,1.54,0.20999999999999996,2.06,1.76,0.30000000000000004,0.14563106796116507,low,False,TiO3,pmmn,pmmn,True,True,known_material,2TiO3-1,pmmn,2TiO3-1,4.995017646673862,2.4606855227302034,0.14404796743299908,Yes,641,5.67552375793457,True,4-6
AlCl3,2GaCl3-1,GaCl3,p-31m,71,P-31m,Hexagonal (hp),5.192287288536328,0.01237707988227399,Yes,Ga→Al,0.855,1.81,1.61,0.19999999999999996,1.36,1.18,0.18000000000000016,0.1323529411764707,low,False,AlCl3,p-31m,p-31m,True,True,known_material,2AlCl3-2;2AlCl3-1,p-62m;p-31m,2AlCl3-1,6.980368311072746,5.487420265279271,0.0,Yes,642,6.31734037399292,True,6-8
YI3,2YCl3-1,YCl3,p-31m,71,P-31m,Hexagonal (hp),6.725866120971198,0.0,Yes,Cl→I,0.77,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,YI3,p-31m,p-31m,True,True,known_material,1YI3-1;2YI3-1;2YI3-2,pmmm;p-31m;p-62m,2YI3-1,3.8885893594089627,2.7557446070052514,0.0008254916978196469,Yes,643,1.8560978174209595,False,0-2
CrCl3,2CrF3-2,CrF3,p-31m,71,P-31m,Hexagonal (hp),5.130388508247844,0.032350153195983555,Yes,F→Cl,0.51,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,CrCl3,p-31m,p-31m,True,True,known_material,2CrCl3-1;2CrCl3-2,p-31m;p-62m,2CrCl3-1,4.0470361313119145,1.735204358611071,0.0,Yes,644,1.5546623468399048,False,0-2
InCl3,2InBr3-1,InBr3,p-31m,71,P-31m,Hexagonal (hp),3.839900034232886,1.1102230246251565e-16,Yes,Br→Cl,0.715,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,InCl3,p-31m,p-31m,True,True,known_material,1InCl3-1;2InCl3-2;2InCl3-1,pmmm;p-62m;p-31m,2InCl3-1,5.116437740520893,3.7605209155339185,2.220446049250313e-16,Yes,646,5.014529228210449,True,4-6
CoCl3,2CoF3-1,CoF3,p-31m,71,P-31m,Hexagonal (hp),4.57963732730472,0.0,Yes,F→Cl,0.635,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,CoCl3,p-31m,p-31m,True,True,known_material,2CoCl3-2;2CoCl3-1,p6/mmm;p-31m,2CoCl3-1,3.557550710533233,1.1297418865196707,0.0,Yes,647,0.5349982976913452,False,0-2
CoF3,2CoCl3-1,CoCl3,p-31m,71,P-31m,Hexagonal (hp),3.557550710533233,0.0,Yes,Cl→F,0.53,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CoF3,p-31m,p-31m,True,True,known_material,2CoF3-1;2CoF3-2;2CoF3-3,p-31m;p6/mmm;p2_12_12,2CoF3-1,4.57963732730472,1.2458312021999314,0.0,Yes,648,3.4564385414123535,True,2-4
InBr3,2InCl3-1,InCl3,p-31m,71,P-31m,Hexagonal (hp),5.116437740520893,2.220446049250313e-16,Yes,Cl→Br,0.54,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,InBr3,p-31m,p-31m,True,True,known_material,4InBr3-1;2InBr3-1;2InBr3-3;2InBr3-2,cm2e;p-31m;p-62m,2InBr3-1,3.839900034232886,2.7448821876954974,1.1102230246251565e-16,Yes,649,3.601101875305176,True,2-4
CdSn2(ClO)2,1CdF2O2Sn2-1,CdSn2(OF)2,c2/m11,18,C2/m,Centered rectangular (oc),3.5775631070563767,0.059015387825079965,Yes,F→Cl,0.6,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,CdSn2(ClO)2,c2/m11,c2/m11,True,True,known_material,1CdCl2O2Sn2-1,c2/m11,1CdCl2O2Sn2-1,3.600097619586033,2.7135268385019176,0.014590592514428988,Yes,655,3.1026811599731445,False,2-4
CdSn2(OF)2,1CdCl2O2Sn2-1,CdSn2(ClO)2,c2/m11,18,C2/m,Centered rectangular (oc),3.600097619586033,0.014590592514428988,Yes,Cl→F,0.8,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CdSn2(OF)2,c2/m11,c2/m11,True,True,known_material,1CdF2O2Sn2-1,c2/m11,1CdF2O2Sn2-1,3.5775631070563767,2.692597040450746,0.059015387825079965,Yes,656,3.1918749809265137,False,2-4
HgPb2(OF)2,1HgCl2O2Pb2-1,HgPb2(ClO)2,c2/m11,18,C2/m,Centered rectangular (oc),3.7612261898372834,0.0,Yes,Cl→F,0.54,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,HgPb2(OF)2,c2/m11,c2/m11,True,True,known_material,1HgF2O2Pb2-1,c2/m11,1HgF2O2Pb2-1,4.239450475202126,2.9655764671437224,0.012233743356297058,Yes,657,4.020301342010498,True,4-6
CdPb2(OF)2,1CdBr2O2Pb2-1,CdPb2(BrO)2,c2/m11,18,C2/m,Centered rectangular (oc),3.6559589969446593,0.0,Yes,Br→F,0.67,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,CdPb2(OF)2,c2/m11,c2/m11,True,True,known_material,1CdF2O2Pb2-1,c2/m11,1CdF2O2Pb2-1,4.07369711111415,2.8921873150383997,0.03952768819084846,Yes,658,4.475358009338379,True,4-6
CdPb2(ClO)2,1CdBr2O2Pb2-1,CdPb2(BrO)2,c2/m11,18,C2/m,Centered rectangular (oc),3.6559589969446593,0.0,Yes,Br→Cl,0.54,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CdPb2(ClO)2,c2/m11,c2/m11,True,True,known_material,1CdCl2O2Pb2-1,c2/m11,1CdCl2O2Pb2-1,3.927554850848648,2.8687677451653126,0.0,Yes,659,4.011019706726074,True,4-6
